2016-11-26 14:01:26,431 [Worker-9] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: io.github.diegofrsilva:passagens-aereas:0.0.1-SNAPSHOT @ /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/pom.xml.
2016-11-26 14:08:43,632 [Worker-10] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: io.github.diegofrsilva:passagens-aereas:0.0.1-SNAPSHOT @ /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/pom.xml.
2016-11-26 14:08:43,817 [Worker-10] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /passagens-aereas/src/main/java
2016-11-26 14:08:43,818 [Worker-10] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /passagens-aereas/src/main/resources
2016-11-26 14:08:43,820 [Worker-10] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /passagens-aereas/src/test/java
2016-11-26 14:08:43,986 [Worker-10] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 1 project(s) in 0 sec
2016-11-26 14:08:45,955 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 14:08:45,957 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 14:08:45,977 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 14:08:45,977 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 14:22:00,734 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2016-11-26 14:22:05,928 [Worker-11] INFO  o.e.m.i.launch.MavenLaunchDelegate - /home/java01/workspace/Curso-Java/java06/curso_jpa-master /garagem-jpa
2016-11-26 14:22:05,929 [Worker-11] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B 
2016-11-26 14:24:53,711 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 14:24:53,760 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 14:24:53,766 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 14:24:53,766 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 14:51:36,174 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 14:51:36,188 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 14:51:36,196 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 14:51:36,197 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 14:55:47,865 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 14:55:47,914 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 14:55:47,933 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 14:55:47,934 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 15:17:00,838 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 15:17:00,861 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 15:17:00,869 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 15:17:00,870 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 15:20:48,674 [Worker-22] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 15:20:48,694 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 15:20:48,705 [Worker-22] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 15:20:48,705 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 15:32:04,005 [Worker-29] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 15:32:04,015 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 15:32:04,024 [Worker-29] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 15:32:04,025 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 15:32:58,422 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 15:32:58,425 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 15:32:58,429 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 15:32:58,429 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 15:46:19,030 [Worker-22] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 15:46:19,046 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 15:46:19,051 [Worker-22] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 15:46:19,051 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 15:52:04,800 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 15:52:04,824 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 15:52:04,830 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 15:52:04,831 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:08:39,904 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:08:39,938 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 16:08:39,952 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:08:39,953 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:14:30,281 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:14:30,284 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 16:14:30,295 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:14:30,295 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:16:32,486 [Worker-31] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:16:32,494 [Worker-31] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 16:16:32,499 [Worker-31] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:16:32,500 [Worker-31] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:16:43,253 [Worker-35] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:16:43,261 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 16:16:43,266 [Worker-35] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:16:43,267 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:19:46,765 [Worker-36] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:19:46,769 [Worker-36] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 16:19:46,773 [Worker-36] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:19:46,773 [Worker-36] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:21:21,998 [Worker-37] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:21:22,002 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-11-26 16:21:22,005 [Worker-37] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:21:22,005 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:28:32,851 [Worker-41] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:28:32,871 [Worker-41] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 16:28:32,876 [Worker-41] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:28:32,876 [Worker-41] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:39:00,764 [Worker-44] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:39:00,816 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 16:39:00,837 [Worker-44] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:39:00,845 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:43:09,304 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:43:09,322 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 16:43:09,329 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:43:09,329 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:43:21,002 [Worker-47] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:43:21,006 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 16:43:21,013 [Worker-47] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:43:21,014 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:45:09,007 [Worker-47] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:45:09,012 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 16:45:09,016 [Worker-47] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:45:09,017 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:47:29,739 [Worker-42] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:47:29,781 [Worker-42] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 16:47:29,790 [Worker-42] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:47:29,790 [Worker-42] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:47:52,973 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:47:52,981 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 16:47:52,995 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:47:52,995 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:48:08,843 [Worker-41] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:48:08,848 [Worker-41] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 16:48:08,852 [Worker-41] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:48:08,852 [Worker-41] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:48:24,090 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:48:24,094 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 16:48:24,098 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:48:24,098 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:48:27,768 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:48:27,772 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 16:48:27,779 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:48:27,779 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:48:36,603 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:48:36,606 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 16:48:36,610 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:48:36,611 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:48:39,532 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:48:39,535 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 16:48:39,539 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:48:39,540 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:48:41,706 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:48:41,709 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 16:48:41,717 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:48:41,723 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:49:07,333 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:49:07,342 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 16:49:07,352 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:49:07,353 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:49:12,916 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
